# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0024 -4.78027e-01  1.00000e+00  1.00000e+00 -4.45885e-22  0.00000e+00  0.00000e+00
0025 -4.77051e-01  1.00000e+00  1.00000e+00 -3.81936e-22  0.00000e+00  0.00000e+00
0026 -4.76074e-01  1.00000e+00  1.00000e+00 -4.46913e-22  0.00000e+00  0.00000e+00
0027 -4.75098e-01  1.00000e+00  1.00000e+00 -4.45821e-22  0.00000e+00  0.00000e+00
0028 -4.74121e-01  1.00000e+00  1.00000e+00 -3.87116e-22  0.00000e+00  0.00000e+00
0029 -4.73145e-01  1.00000e+00  1.00000e+00 -4.49147e-22  0.00000e+00  0.00000e+00
0030 -4.72168e-01  1.00000e+00  1.00000e+00 -4.43546e-22  0.00000e+00  0.00000e+00
0031 -4.71191e-01  1.00000e+00  1.00000e+00 -3.93658e-22  0.00000e+00  0.00000e+00
0032 -4.70215e-01  1.00000e+00  1.00000e+00 -4.55698e-22  0.00000e+00  0.00000e+00
0033 -4.69238e-01  1.00000e+00  1.00000e+00 -4.36672e-22  0.00000e+00  0.00000e+00
0034 -4.68262e-01  1.00000e+00  1.00000e+00 -3.99774e-22  0.00000e+00  0.00000e+00
0035 -4.67285e-01  1.00000e+00  1.00000e+00 -4.63855e-22  0.00000e+00  0.00000e+00
0036 -4.66309e-01  1.00000e+00  1.00000e+00 -4.27707e-22  0.00000e+00  0.00000e+00
0037 -4.65332e-01  1.00000e+00  1.00000e+00 -4.01340e-22  0.00000e+00  0.00000e+00
0038 -4.64355e-01  1.00000e+00  1.00000e+00 -4.69221e-22  0.00000e+00  0.00000e+00
0039 -4.63379e-01  1.00000e+00  1.00000e+00 -4.19046e-22  0.00000e+00  0.00000e+00
0040 -4.62402e-01  1.00000e+00  1.00000e+00 -4.01407e-22  0.00000e+00  0.00000e+00
0041 -4.61426e-01  1.00000e+00  1.00000e+00 -4.73238e-22  0.00000e+00  0.00000e+00
0042 -4.60449e-01  1.00000e+00  1.00000e+00 -4.13724e-22  0.00000e+00  0.00000e+00
0043 -4.59473e-01  1.00000e+00  1.00000e+00 -4.11180e-22  0.00000e+00  0.00000e+00
0044 -4.58496e-01  1.00000e+00  1.00000e+00 -4.79333e-22  0.00000e+00  0.00000e+00
0045 -4.57520e-01  1.00000e+00  1.00000e+00 -4.10057e-22  0.00000e+00  0.00000e+00
